Session_Name_	Trial_Index_	Trial_Recycled_	TRIAL_TYPE	trial_variant	TRIAL_NUMBER	TRIAL_ITERATION_VAL	frame_tilt	rod_tilt	response	step_size	reversal	reversal_num	RT	probe_del	alpha_entrain_refreshes	rod_tilt_val
200207ss	61	False	real	KR	60	2	-15	   12.00	1	   -8.00	0	0	732815.00	15	0	NULL
200207ss	63	False	real	CL	61	2	-15	  -12.00	0	    8.00	0	0	741733.00	15	7	NULL
200207ss	64	False	real	MR	62	2	-15	   12.00	1	   -8.00	0	0	746674.00	-3	0	NULL
200207ss	65	False	real	DR	63	2	15	   12.00	1	   -8.00	0	0	751539.00	15	7	NULL
200207ss	66	False	real	CR	64	2	-15	   12.00	1	   -8.00	0	0	757207.00	15	7	NULL
200207ss	67	False	real	DL	65	2	15	  -12.00	0	    8.00	0	0	762940.00	15	7	NULL
200207ss	68	False	real	HL	66	2	15	  -12.00	0	    8.00	0	0	  552.38	-3	5	NULL
200207ss	69	False	real	ML	67	2	-15	  -12.00	0	    8.00	0	0	775833.00	-3	0	NULL
200207ss	70	False	real	PL	68	2	15	  -12.00	0	    8.00	0	0	781168.00	15	5	NULL
200207ss	71	False	real	OR	69	2	-15	   12.00	1	   -8.00	0	0	788462.00	15	5	NULL
200207ss	72	False	real	PR	70	2	15	   12.00	1	   -8.00	0	0	795652.00	15	5	NULL
200207ss	73	False	real	FL	71	2	-15	  -12.00	0	    8.00	0	0	  453.21	-3	5	NULL
200207ss	74	False	real	KL	72	2	-15	  -12.00	0	    8.00	0	0	806594.00	15	0	NULL
200207ss	75	False	real	DR	73	3	15	    4.00	1	   -8.00	0	0	811905.00	15	7	NULL
200207ss	77	False	real	KL	74	3	-15	   -4.00	0	    8.00	0	0	822547.00	15	0	NULL
200207ss	78	False	real	BR	75	3	15	    4.00	1	   -8.00	0	0	  687.22	-15	7	NULL
200207ss	79	False	real	MR	76	3	-15	    4.00	1	   -8.00	0	0	959685.00	-3	0	NULL
200207ss	80	False	real	DL	77	3	15	   -4.00	0	    8.00	0	0	966091.00	15	7	NULL
200207ss	81	False	real	LR	78	3	15	    4.00	1	   -8.00	0	0	971971.00	15	0	NULL
200207ss	82	False	real	QR	79	3	-15	   16.00	1	   -4.00	0	1	  901.24	-15	5	NULL
200207ss	83	False	real	RR	80	3	15	    4.00	1	   -8.00	0	0	  407.93	-15	5	NULL
200207ss	84	False	real	AL	81	3	-15	   -4.00	0	    8.00	0	0	  620.92	-15	7	NULL
200207ss	85	False	real	GR	82	3	15	    4.00	0	    4.00	1	1	 2385.21	-3	7	NULL
200207ss	86	False	real	PL	83	3	15	   -4.00	0	    8.00	0	0	1004243.00	15	5	NULL
200207ss	87	False	real	QL	84	3	-15	   -4.00	0	    8.00	0	0	  543.11	-15	5	NULL
200207ss	88	False	real	RL	85	3	15	   -4.00	0	    8.00	0	0	  495.33	-15	5	NULL
200207ss	89	False	real	HR	86	3	15	    4.00	0	    4.00	1	1	 1591.31	-3	5	NULL
200207ss	90	False	real	IL	87	3	-15	   -4.00	0	    8.00	0	0	1026063.00	-15	0	NULL
200207ss	91	False	real	PR	88	3	15	    4.00	1	   -8.00	0	0	1031178.00	15	5	NULL
200207ss	92	False	real	EL	89	3	-15	   -4.00	0	    8.00	0	0	  530.15	-3	7	NULL
200207ss	93	False	real	KR	90	3	-15	    4.00	1	   -8.00	0	0	1043415.00	15	0	NULL
200207ss	94	False	real	AR	91	3	-15	    4.00	1	   -8.00	0	0	  659.63	-15	7	NULL
200207ss	95	False	real	FR	92	3	-15	    4.00	1	   -8.00	0	0	  641.37	-3	5	NULL
200207ss	96	False	real	NL	93	3	15	   -4.00	0	    8.00	0	0	1060030.00	-3	0	NULL
200207ss	97	False	real	LL	94	3	15	   -4.00	0	    8.00	0	0	1065492.00	15	0	NULL
200207ss	98	False	real	ML	95	3	-15	   -4.00	0	    8.00	0	0	1071544.00	-3	0	NULL
200207ss	99	False	real	ER	96	3	-15	    4.00	1	   -8.00	0	0	  673.36	-3	7	NULL
200207ss	100	False	real	CL	97	3	-15	   -4.00	0	    8.00	0	0	1083581.00	15	7	NULL
200207ss	101	False	real	JR	98	3	15	    4.00	1	   -8.00	0	0	1088660.00	-15	0	NULL
200207ss	102	False	real	OL	99	3	-15	   -4.00	0	    8.00	0	0	1094016.00	15	5	NULL
200207ss	103	False	real	OR	100	3	-15	    4.00	1	   -8.00	0	0	1099297.00	15	5	NULL
200207ss	104	False	real	IR	101	3	-15	    4.00	1	   -8.00	0	0	1104028.00	-15	0	NULL
200207ss	105	False	real	BL	102	3	15	   -4.00	0	    8.00	0	0	  544.88	-15	7	NULL
200207ss	106	False	real	NR	103	3	15	    4.00	1	   -8.00	0	0	1115309.00	-3	0	NULL
200207ss	107	False	real	JL	104	3	15	   -4.00	0	    8.00	0	0	1120891.00	-15	0	NULL
200207ss	108	False	real	FL	105	3	-15	   -4.00	0	    8.00	0	0	  863.83	-3	5	NULL
200207ss	109	False	real	CR	106	3	-15	    4.00	1	   -8.00	0	0	1179806.00	15	7	NULL
200207ss	110	False	real	GL	107	3	15	   -4.00	0	    8.00	0	0	  743.57	-3	7	NULL
200207ss	111	False	real	HL	108	3	15	   -4.00	0	    8.00	0	0	  591.44	-3	5	NULL
