Session_Name_	Trial_Index_	Trial_Recycled_	TRIAL_TYPE	trial_variant	TRIAL_NUMBER	TRIAL_ITERATION_VAL	frame_tilt	rod_tilt	response	step_size	reversal	reversal_num	RT	probe_del	alpha_entrain_refreshes	rod_tilt_val
200305JL	75	False	real	QR	51	2	-15	   12.00	1	   -8.00	0	0	  454.16	-15	5	NULL
200305JL	76	False	real	RR	52	2	15	   12.00	1	   -8.00	0	0	  518.78	-15	5	NULL
200305JL	77	False	real	DL	53	2	15	  -12.00	0	    8.00	0	0	1190214.00	15	7	NULL
200305JL	78	False	real	RL	54	2	15	  -12.00	0	    8.00	0	0	  981.88	-15	5	NULL
200305JL	79	False	real	BL	55	2	15	  -12.00	0	    8.00	0	0	  558.09	-15	7	NULL
200305JL	80	False	real	ML	56	2	-15	  -12.00	0	    8.00	0	0	1208607.00	-3	0	NULL
200305JL	81	False	real	FR	57	2	-15	   12.00	1	   -8.00	0	0	  812.09	-3	5	NULL
200305JL	82	False	real	CL	58	2	-15	  -12.00	0	    8.00	0	0	1219853.00	15	7	NULL
200305JL	83	False	real	EL	59	2	-15	  -12.00	0	    8.00	0	0	  849.59	-3	7	NULL
200305JL	84	False	real	HR	60	2	15	   12.00	1	   -8.00	0	0	  596.70	-3	5	NULL
200305JL	85	False	real	NL	61	2	15	  -12.00	0	    8.00	0	0	1235961.00	-3	0	NULL
200305JL	86	False	real	CR	62	2	-15	   12.00	1	   -8.00	0	0	1243607.00	15	7	NULL
200305JL	87	False	real	QL	63	2	-15	  -12.00	0	    8.00	0	0	  421.12	-15	5	NULL
200305JL	88	False	real	IL	64	2	-15	  -12.00	0	    8.00	0	0	1252936.00	-15	0	NULL
200305JL	89	False	real	AL	65	2	-15	  -12.00	0	    8.00	0	0	  439.02	-15	7	NULL
200305JL	90	False	real	KL	66	2	-15	  -12.00	0	    8.00	0	0	1263526.00	15	0	NULL
200305JL	91	False	real	NR	67	2	15	   12.00	1	   -8.00	0	0	1268133.00	-3	0	NULL
200305JL	92	False	real	JL	68	2	15	  -12.00	0	    8.00	0	0	1273029.00	-15	0	NULL
200305JL	93	False	real	GR	69	2	15	   12.00	1	   -8.00	0	0	  433.74	-3	7	NULL
200305JL	94	False	real	PL	70	2	15	  -12.00	0	    8.00	0	0	1282657.00	15	5	NULL
200305JL	95	False	real	IR	71	2	-15	   12.00	1	   -8.00	0	0	1286968.00	-15	0	NULL
200305JL	96	False	real	MR	72	2	-15	   12.00	1	   -8.00	0	0	1294025.00	-3	0	NULL
200305JL	97	False	real	BL	73	3	15	   -4.00	0	    8.00	0	0	  671.20	-15	7	NULL
200305JL	98	False	real	HR	74	3	15	    4.00	0	    4.00	1	1	  863.29	-3	5	NULL
200305JL	99	False	real	OL	75	3	-15	   -4.00	0	    8.00	0	0	1314788.00	15	5	NULL
200305JL	100	False	real	IL	76	3	-15	   -4.00	0	    8.00	0	0	1322410.00	-15	0	NULL
200305JL	101	False	real	QL	77	3	-15	   -4.00	0	    8.00	0	0	  507.93	-15	5	NULL
200305JL	102	False	real	BR	78	3	15	    4.00	1	   -8.00	0	0	  923.65	-15	7	NULL
200305JL	104	False	real	GL	79	3	15	   -4.00	0	    8.00	0	0	  449.65	-3	7	NULL
200305JL	105	False	real	CR	80	3	-15	    4.00	1	   -8.00	0	0	1348936.00	15	7	NULL
200305JL	106	False	real	ER	81	3	-15	    4.00	1	   -8.00	0	0	  402.02	-3	7	NULL
200305JL	107	False	real	LR	82	3	15	    4.00	1	   -8.00	0	0	1358859.00	15	0	NULL
200305JL	108	False	real	AL	83	3	-15	   -4.00	0	    8.00	0	0	  537.36	-15	7	NULL
200305JL	109	False	real	RL	84	3	15	   -4.00	0	    8.00	0	0	  626.12	-15	5	NULL
200305JL	110	False	real	NL	85	3	15	   -4.00	0	    8.00	0	0	1373772.00	-3	0	NULL
200305JL	111	False	real	JR	86	3	15	    4.00	1	   -8.00	0	0	1379278.00	-15	0	NULL
200305JL	112	False	real	IR	87	3	-15	    4.00	1	   -8.00	0	0	1383809.00	-15	0	NULL
200305JL	113	False	real	MR	88	3	-15	    4.00	1	   -8.00	0	0	1388756.00	-3	0	NULL
200305JL	114	False	real	PL	89	3	15	   -4.00	0	    8.00	0	0	1393892.00	15	5	NULL
200305JL	115	False	real	KR	90	3	-15	    4.00	1	   -8.00	0	0	1399896.00	15	0	NULL
200305JL	117	False	real	CL	91	3	-15	   -4.00	0	    8.00	0	0	1408749.00	15	7	NULL
200305JL	118	False	real	NR	92	3	15	    4.00	0	    4.00	1	1	1414860.00	-3	0	NULL
200305JL	119	False	real	HL	93	3	15	   -4.00	0	    8.00	0	0	  610.55	-3	5	NULL
200305JL	120	False	real	FL	94	3	-15	   -4.00	0	    8.00	0	0	 1629.99	-3	5	NULL
200305JL	121	False	real	PR	95	3	15	    4.00	1	   -8.00	0	0	1431704.00	15	5	NULL
200305JL	122	False	real	DL	96	3	15	   -4.00	0	    8.00	0	0	1439065.00	15	7	NULL
200305JL	124	False	real	AR	97	3	-15	    4.00	1	   -8.00	0	0	  517.09	-15	7	NULL
200305JL	125	False	real	LL	98	3	15	   -4.00	0	    8.00	0	0	1456385.00	15	0	NULL
200305JL	126	False	real	RR	99	3	15	    4.00	1	   -8.00	0	0	  723.25	-15	5	NULL
200305JL	127	False	real	EL	100	3	-15	   -4.00	0	    8.00	0	0	  456.07	-3	7	NULL
200305JL	128	False	real	ML	101	3	-15	   -4.00	0	    8.00	0	0	1475623.00	-3	0	NULL
200305JL	129	False	real	QR	102	3	-15	    4.00	1	   -8.00	0	0	  944.40	-15	5	NULL
200305JL	130	False	real	FR	103	3	-15	    4.00	1	   -8.00	0	0	  519.23	-3	5	NULL
200305JL	131	False	real	DR	104	3	15	    4.00	1	   -8.00	0	0	1493123.00	15	7	NULL
200305JL	132	False	real	KL	105	3	-15	   -4.00	0	    8.00	0	0	1498680.00	15	0	NULL
200305JL	133	False	real	GR	106	3	15	    4.00	0	    4.00	1	1	  924.55	-3	7	NULL
200305JL	134	False	real	JL	107	3	15	   -4.00	0	    8.00	0	0	1508045.00	-15	0	NULL
200305JL	135	False	real	OR	108	3	-15	    4.00	1	   -8.00	0	0	1514201.00	15	5	NULL
200305JL	136	False	real	NL	109	4	15	    4.00	1	   -4.00	1	1	1520012.00	-3	0	NULL
200305JL	137	False	real	GR	110	4	15	    8.00	1	   -2.00	1	2	  496.59	-3	7	NULL
200305JL	138	False	real	MR	111	4	-15	   -4.00	0	    4.00	1	1	1530816.00	-3	0	NULL
200305JL	139	False	real	NR	112	4	15	    8.00	1	   -2.00	1	2	1536398.00	-3	0	NULL
200305JL	140	False	real	LL	113	4	15	    4.00	1	   -4.00	1	1	1541611.00	15	0	NULL
200305JL	141	False	real	JR	114	4	15	   -4.00	0	    4.00	1	1	1546328.00	-15	0	NULL
200305JL	142	False	real	JL	115	4	15	    4.00	1	   -4.00	1	1	1550774.00	-15	0	NULL
200305JL	143	False	real	CL	116	4	-15	    4.00	1	   -4.00	1	1	1555791.00	15	7	NULL
200305JL	146	False	real	BL	117	4	15	    4.00	1	   -4.00	1	1	  566.24	-15	7	NULL
200305JL	149	False	real	BR	118	4	15	   -4.00	0	    4.00	1	1	  456.09	-15	7	NULL
200305JL	152	False	real	ML	119	4	-15	    4.00	1	   -4.00	1	1	1595889.00	-3	0	NULL
200305JL	153	False	real	KL	120	4	-15	    4.00	1	   -4.00	1	1	1601041.00	15	0	NULL
200305JL	154	False	real	IL	121	4	-15	    4.00	1	   -4.00	1	1	1611444.00	-15	0	NULL
200305JL	155	False	real	AR	122	4	-15	   -4.00	0	    4.00	1	1	  410.00	-15	7	NULL
200305JL	156	False	real	EL	123	4	-15	    4.00	1	   -4.00	1	1	  516.34	-3	7	NULL
200305JL	158	False	real	GL	124	4	15	    4.00	0	    8.00	0	0	  752.21	-3	7	NULL
200305JL	159	False	real	LR	125	4	15	   -4.00	0	    4.00	1	1	1637374.00	15	0	NULL
200305JL	163	False	real	PL	126	4	15	    4.00	1	   -4.00	1	1	1782148.00	15	5	NULL
200305JL	164	False	real	CR	127	4	-15	   -4.00	0	    4.00	1	1	1787865.00	15	7	NULL
200305JL	165	False	real	OR	128	4	-15	   -4.00	0	    4.00	1	1	1794698.00	15	5	NULL
200305JL	169	False	real	HL	129	4	15	    4.00	1	   -4.00	1	1	  443.26	-3	5	NULL
