Session_Name_	Trial_Index_	Trial_Recycled_	TRIAL_TYPE	trial_variant	TRIAL_NUMBER	TRIAL_ITERATION_VAL	frame_tilt	rod_tilt	response	step_size	reversal	reversal_num	RT	probe_del	alpha_entrain_refreshes	rod_tilt_val
200303LH	210	False	real	ER	161	5	-15	  -12.00	0	    4.00	1	1	  724.73	-3	7	NULL
200303LH	211	False	real	ML	162	5	-15	    0.00	1	   -4.00	0	1	3066001.00	-3	0	NULL
200303LH	212	False	real	MR	163	5	-15	    0.00	1	   -2.00	1	2	3071489.00	-3	0	NULL
200303LH	213	False	real	OL	164	5	-15	    0.00	1	   -4.00	0	1	3079431.00	15	5	NULL
200303LH	215	False	real	HR	165	5	15	    0.00	1	   -2.00	1	2	  411.45	-3	5	NULL
200303LH	216	False	real	QL	166	5	-15	    0.00	1	   -4.00	0	1	  379.79	-15	5	NULL
200303LH	217	False	real	LL	167	5	15	    0.00	1	   -4.00	0	1	3102082.00	15	0	NULL
200303LH	218	False	real	BR	168	5	15	    0.00	1	   -2.00	1	2	  359.90	-15	7	NULL
200303LH	220	False	real	PL	169	5	15	    0.00	1	   -4.00	0	1	3117373.00	15	5	NULL
200303LH	221	False	real	GR	170	5	15	    0.00	1	   -2.00	1	2	  366.19	-3	7	NULL
200303LH	222	False	real	AR	171	5	-15	    0.00	1	   -2.00	1	2	  769.25	-15	7	NULL
200303LH	223	False	real	HL	172	5	15	   12.00	1	   -4.00	1	1	  388.57	-3	5	NULL
200303LH	225	False	real	FL	173	5	-15	    0.00	1	   -4.00	0	1	  494.93	-3	5	NULL
200303LH	228	False	real	RL	174	5	15	    0.00	1	   -4.00	0	1	  803.29	-15	5	NULL
200303LH	229	False	real	NL	175	5	15	    0.00	1	   -4.00	0	1	3224750.00	-3	0	NULL
200303LH	230	False	real	CR	176	5	-15	    0.00	1	   -2.00	1	2	3229839.00	15	7	NULL
200303LH	231	False	real	EL	177	5	-15	    0.00	1	   -4.00	0	1	  380.18	-3	7	NULL
200303LH	232	False	real	IR	178	5	-15	    0.00	1	   -2.00	1	2	3238749.00	-15	0	NULL
200303LH	233	False	real	IL	179	5	-15	    0.00	1	   -4.00	0	1	3243651.00	-15	0	NULL
200303LH	234	False	real	AL	180	5	-15	    0.00	1	   -4.00	0	1	  777.03	-15	7	NULL
